agency_id,route_id,route_short_name,route_long_name,route_type,route_desc,route_url,route_color,route_text_color
INN:Authority:INN_ID,INN:Line:135,135,Tynset - Trondheim,701,,,,
INN:Authority:INN_ID,INN:Line:137,137,Fagernes-Beitostølen,701,,,,
INN:Authority:INN_ID,INN:Line:138,138,Fagernes - Tyin - Lærdal,701,,,,
INN:Authority:INN_ID,INN:Line:139,139,Fagernes - Gol,701,,,,
INN:Authority:INN_ID,INN:Line:140,140,Lillehammer - Seg Bru -Forset,701,,,,
INN:Authority:INN_ID,INN:Line:141,141,Lillehammer - Øyer - Tretten,701,,,,
INN:Authority:INN_ID,INN:Line:142,142,Lillehammer - Otta - Bismo,701,,,,
INN:Authority:INN_ID,INN:Line:143,143,Otta - Bismo,701,,,,
INN:Authority:INN_ID,INN:Line:144,144,Bjorli - Otta,701,,,,
INN:Authority:INN_ID,INN:Line:150,150,Engerdal - Trysil - E,701,,,,
INN:Authority:INN_ID,INN:Line:180,180,Koppang - Rendalen - Tynset,701,,,,
INN:Authority:INN_ID,INN:Line:181,181,Tynset - Alvdal - Folldal,701,,,,
INN:Authority:INN_ID,INN:Line:182,182,Tynset - Røros,701,,,,
INN:Authority:INN_ID,INN:Line:2,B2,INN Storhove - Søre Ål,704,,,,
INN:Authority:INN_ID,INN:Line:200,200,Lom - Sogndal,704,,,,
INN:Authority:INN_ID,INN:Line:201,201,Lom - Spiterstulen,704,,,,
INN:Authority:INN_ID,INN:Line:202,202,Lom - Juvasshytta,704,,,,
INN:Authority:INN_ID,INN:Line:203,203,Lom - Leirvassbu,704,,,,
INN:Authority:INN_ID,INN:Line:204,204,Gjendesheim - Lom,704,,,,
INN:Authority:INN_ID,INN:Line:205,205,Mysusæter-Otta skole,704,,,,
INN:Authority:INN_ID,INN:Line:206,206,Ringebu - Straumbu,704,,,,
INN:Authority:INN_ID,INN:Line:21,B21,Sanderud - Hamar vest,704,,,,
INN:Authority:INN_ID,INN:Line:210,210,Bismo - Bråtå,704,,,,
INN:Authority:INN_ID,INN:Line:211,211,Lom - Bismo,704,,,,
INN:Authority:INN_ID,INN:Line:212,212,Lom - Liasanden,704,,,,
INN:Authority:INN_ID,INN:Line:213,213,Lom - Byre,704,,,,
INN:Authority:INN_ID,INN:Line:214,214,Lom - Nyrnes,704,,,,
INN:Authority:INN_ID,INN:Line:215,215,Vågåmo  - Randsverk,704,,,,
INN:Authority:INN_ID,INN:Line:216,216,Vågåmo - Skårvangen - Vågåmo,704,,,,
INN:Authority:INN_ID,INN:Line:217,217,Vågåmo - Storviksroa - Vågåmo,704,,,,
INN:Authority:INN_ID,INN:Line:218,218,Vågåmo - Nordherad - Vågåmo,704,,,,
INN:Authority:INN_ID,INN:Line:219,219,Vågåmo-Sjårdalen-Otta,704,,,,
INN:Authority:INN_ID,INN:Line:22,B22,Bekkelaget - Klukhagan,704,,,,
INN:Authority:INN_ID,INN:Line:220,220,Otta - Lalm - Otta,704,,,,
INN:Authority:INN_ID,INN:Line:221,221,Dahlelia - Otta,704,,,,
INN:Authority:INN_ID,INN:Line:222,222,Otta - Dahle - Otta,704,,,,
INN:Authority:INN_ID,INN:Line:223,223,Otta   - Vinstra,704,,,,
INN:Authority:INN_ID,INN:Line:224,224,Otta - Sjoa - Otta,704,,,,
INN:Authority:INN_ID,INN:Line:225,225,Heidal - Sjoa - Otta,704,,,,
INN:Authority:INN_ID,INN:Line:226,226,Otta-E6-Nord-Sel,704,,,,
INN:Authority:INN_ID,INN:Line:227,227,Otta  - Tolstadåsen,704,,,,
INN:Authority:INN_ID,INN:Line:228,228,Øverbygd - Nedre Heidal,704,,,,
INN:Authority:INN_ID,INN:Line:229,229,Bjølstadmo - Leirflata,704,,,,
INN:Authority:INN_ID,INN:Line:23,B23,Stange-Hamar-Brumunddal,704,,,,
INN:Authority:INN_ID,INN:Line:235,235,Lesjaskog - Dovreskogen,704,,,,
INN:Authority:INN_ID,INN:Line:24,B24,Sandvika-Ingeberg-Atlungstad,704,,,,
INN:Authority:INN_ID,INN:Line:240,240,Skåbu - Vinstra,704,,,,
INN:Authority:INN_ID,INN:Line:241,241,Vinstra - Kvam - Vinstra,704,,,,
INN:Authority:INN_ID,INN:Line:242,242,Vinsstra - Ruste,704,,,,
INN:Authority:INN_ID,INN:Line:243,243,Vinstra - Sødorp - Vinstra,704,,,,
INN:Authority:INN_ID,INN:Line:245,245,Vinstra - Otta,704,,,,
INN:Authority:INN_ID,INN:Line:246,246,Hundorp - Ruste - Vinstra,704,,,,
INN:Authority:INN_ID,INN:Line:247,247,Vinstra - Hundorp - Harpefoss,704,,,,
INN:Authority:INN_ID,INN:Line:248,248,Fryatun - Lia - Harpefoss,704,,,,
INN:Authority:INN_ID,INN:Line:249,249,Harpefoss - Kvarvet - Ringebu,704,,,,
INN:Authority:INN_ID,INN:Line:25,B25,Martodden - Arstad,704,,,,
INN:Authority:INN_ID,INN:Line:250,250,Hovde - Ringebu -Vinstra,704,,,,
INN:Authority:INN_ID,INN:Line:251,251,Brekkom - Ringebu,704,,,,
INN:Authority:INN_ID,INN:Line:252,252,Losna - Fåvang - Ringebu,704,,,,
INN:Authority:INN_ID,INN:Line:253,253,Ringebu - Fåvang - Brekkom,704,,,,
INN:Authority:INN_ID,INN:Line:254,254,Vinstra - Ringebu - Tretten,704,,,,
INN:Authority:INN_ID,INN:Line:255,255,Fåvang - Vestsida - Hundorp,704,,,,
INN:Authority:INN_ID,INN:Line:26,B26,Brumunddal - Hamar - Løten,704,,,,
INN:Authority:INN_ID,INN:Line:27,B27,Hamar - Voll,704,,,,
INN:Authority:INN_ID,INN:Line:3,B3,Vingnes - Ekromskogen,704,,,,
INN:Authority:INN_ID,INN:Line:300,300,Tyinkrysset - Eidsbugarden,704,,,,
INN:Authority:INN_ID,INN:Line:301,301,Fagernes - Leira,704,,,,
INN:Authority:INN_ID,INN:Line:302,302,Fagernes - Beitostølen,704,,,,
INN:Authority:INN_ID,INN:Line:303,303,Fagernes-Vang/Ryfoss-Tyinkr.,704,,,,
INN:Authority:INN_ID,INN:Line:304,304,Fagernes - Sanderstølen,704,,,,
INN:Authority:INN_ID,INN:Line:305,305,Fagernes - Slidre,704,,,,
INN:Authority:INN_ID,INN:Line:306,306,Valdres vidaregåande skule - Å,704,,,,
INN:Authority:INN_ID,INN:Line:307,307,Fagernes skysstasjon - Bagn,704,,,,
INN:Authority:INN_ID,INN:Line:308,308,Fagernes-Vaset/Ulnes/Fodnes,704,,,,
INN:Authority:INN_ID,INN:Line:309,309,Dokka-Tonså.-Etnedal-Fagernes,704,,,,
INN:Authority:INN_ID,INN:Line:310,310,Fagernes-Stavedal-Reinli-Bagn,704,,,,
INN:Authority:INN_ID,INN:Line:311,311,Høneren-Begna-Begnad.-Fagernes,704,,,,
INN:Authority:INN_ID,INN:Line:312,312,Lidar - Øystre Slidre,704,,,,
INN:Authority:INN_ID,INN:Line:313,313,Fagernes - Beitostølen,704,,,,
INN:Authority:INN_ID,INN:Line:320,320,Fagernes - Storeføss,704,,,,
INN:Authority:INN_ID,INN:Line:329,329,Sør Etnedal-Sentralskulen,704,,,,
INN:Authority:INN_ID,INN:Line:330,330,Tonsåsen-Fjeldsbygda-Sent.sk.,704,,,,
INN:Authority:INN_ID,INN:Line:331,331,Bagn-Etna,704,,,,
INN:Authority:INN_ID,INN:Line:332,332,Storrustemoen-Hedalen,704,,,,
INN:Authority:INN_ID,INN:Line:399,399,Fagernes - Leira,704,,,,
INN:Authority:INN_ID,INN:Line:4,B4,INN Storhove - Vårsetergrenda,704,,,,
INN:Authority:INN_ID,INN:Line:400,400,Fjellhaug-Skreia-Kapp-Gjøvik,704,,,,
INN:Authority:INN_ID,INN:Line:401,401,Fjellhaug-Skreia-Gjøvik,704,,,,
INN:Authority:INN_ID,INN:Line:402,402,Gjøvik-Kapp-Lena u.skole,704,,,,
INN:Authority:INN_ID,INN:Line:403,403,Gjøvik-Raufoss-Reinsvoll-Lena,704,,,,
INN:Authority:INN_ID,INN:Line:404,404,Møllerhagen-Lund-Landh.-Gjøvik,704,,,,
INN:Authority:INN_ID,INN:Line:405,405,Gjøvik-Bøverbru-Reins.-Raufoss,704,,,,
INN:Authority:INN_ID,INN:Line:406,406,Gjø.-Reinsv.-Eina-Reinsv.-Gjø.,704,,,,
INN:Authority:INN_ID,INN:Line:409,409,Vingrom -Biri,704,,,,
INN:Authority:INN_ID,INN:Line:41,B41,Vind - Bjørnsveen,704,,,,
INN:Authority:INN_ID,INN:Line:410,410,Gjøvik - Snertingdal,704,,,,
INN:Authority:INN_ID,INN:Line:411,411,Kjerringelv-Snertingdal-Gjøvik,704,,,,
INN:Authority:INN_ID,INN:Line:412,412,Nysætra-Snertingdal-Gjøvik,704,,,,
INN:Authority:INN_ID,INN:Line:413,413,Forbrukslaget-Øvre veg-Gjøvik,704,,,,
INN:Authority:INN_ID,INN:Line:414,414,Snertingdal-Gjøvik,704,,,,
INN:Authority:INN_ID,INN:Line:415,415,Snertingdal sk-Forbrukslaget,704,,,,
INN:Authority:INN_ID,INN:Line:416,416,Gjøvik-Biri Øverbygd-Gjøvik,704,,,,
INN:Authority:INN_ID,INN:Line:417,417,Redalen-Biri,704,,,,
INN:Authority:INN_ID,INN:Line:418,418,Biri-Klomsteinroa-Biri,704,,,,
INN:Authority:INN_ID,INN:Line:419,419,Gjøvik-Åndalskrysset,704,,,,
INN:Authority:INN_ID,INN:Line:42,B42,Skysstasjonen - Kopperud,704,,,,
INN:Authority:INN_ID,INN:Line:420,420,Hunndalen-Tobru-Gjøvik,704,,,,
INN:Authority:INN_ID,INN:Line:421,421,Gjøvik-Sørbyen-Nordbyen,704,,,,
INN:Authority:INN_ID,INN:Line:422,422,Lena/Raufoss/Gjøvik - Dokka,704,,,,
INN:Authority:INN_ID,INN:Line:423,423,Gjøvik-Koll-Stokke-Gjøvik,704,,,,
INN:Authority:INN_ID,INN:Line:424,424,Gjøvik-Nordenga,704,,,,
INN:Authority:INN_ID,INN:Line:425,425,Gjøvik-Landåsen,704,,,,
INN:Authority:INN_ID,INN:Line:426,426,Gjøvik-Grande skole-Vardal usk,704,,,,
INN:Authority:INN_ID,INN:Line:43,B43,Øverbymarka - Gjøvik skysstasj,704,,,,
INN:Authority:INN_ID,INN:Line:435,435,Skjærdalen-Reinsvoll-Raufoss,704,,,,
INN:Authority:INN_ID,INN:Line:436,436,Eina-Børsvoll-Raufoss,704,,,,
INN:Authority:INN_ID,INN:Line:438,438,Fjellh.-Lena-Bøverbru-Raufos,704,,,,
INN:Authority:INN_ID,INN:Line:439,439,Børsvoll-Blilie-Kolbu-Lena,704,,,,
INN:Authority:INN_ID,INN:Line:44,B44,Gjøvik skysstasjon - Tobru snu,704,,,,
INN:Authority:INN_ID,INN:Line:440,440,Skreia-Kapp-Raufoss,704,,,,
INN:Authority:INN_ID,INN:Line:441,441,Eina-Kolbu-Lindholm-Lena,704,,,,
INN:Authority:INN_ID,INN:Line:442,442,Kapp-Landh.-Rauf.-Eriksr.-Lena,704,,,,
INN:Authority:INN_ID,INN:Line:443,443,Skreia-Kapp-Lena,704,,,,
INN:Authority:INN_ID,INN:Line:444,444,Haugkrysset-Nordli skole-Lena,704,,,,
INN:Authority:INN_ID,INN:Line:445,445,Lena-Kjølsethsvea-Skreia usk,704,,,,
INN:Authority:INN_ID,INN:Line:45,B45,Tongjordet - Tranberghallen,704,,,,
INN:Authority:INN_ID,INN:Line:450,450,Jevnaker-Bjoneroa-Dokka,704,,,,
INN:Authority:INN_ID,INN:Line:451,451,Gran-Lunner-Grindvoll-Jevnaker,704,,,,
INN:Authority:INN_ID,INN:Line:452,452,Gran-Lunner-Olimb-Jevnaker,704,,,,
INN:Authority:INN_ID,INN:Line:453,453,Brandbu-Grymyr-Jevnaker,704,,,,
INN:Authority:INN_ID,INN:Line:454,454,Brandbu-Hennung,704,,,,
INN:Authority:INN_ID,INN:Line:455,455,Gran-Moen-Brandbu,704,,,,
INN:Authority:INN_ID,INN:Line:456,456,Gran-Grymyr,704,,,,
INN:Authority:INN_ID,INN:Line:457,457,Gran-Riis-Gran,704,,,,
INN:Authority:INN_ID,INN:Line:458,458,Moen-Brandu,704,,,,
INN:Authority:INN_ID,INN:Line:459,459,S.buss.Roa-Gran-V.Gran-Brandbu,704,,,,
INN:Authority:INN_ID,INN:Line:46,B46,Lena-Raufoss-Gjøvik-Kapp-Lena,704,,,,
INN:Authority:INN_ID,INN:Line:460,460,Servicebuss Brandbu-Gran,704,,,,
INN:Authority:INN_ID,INN:Line:461,461,Bjonskogen,704,,,,
INN:Authority:INN_ID,INN:Line:465,465,Lunner b.sk.-Roa-Oppdalen-Gran,704,,,,
INN:Authority:INN_ID,INN:Line:466,466,Lunner-Mylla-Grua,704,,,,
INN:Authority:INN_ID,INN:Line:47,B47,Lena-Kapp-Gjøvik-Raufoss-Lena,704,,,,
INN:Authority:INN_ID,INN:Line:480,480,Hov-Trevatn-Gjøvik,704,,,,
INN:Authority:INN_ID,INN:Line:481,481,Horn-Hov,704,,,,
INN:Authority:INN_ID,INN:Line:482,482,Haldsrud-Hov,704,,,,
INN:Authority:INN_ID,INN:Line:483,483,Hov-Fluberg bru,704,,,,
INN:Authority:INN_ID,INN:Line:484,484,Fall-Hov-Vestsida-Odnes-Dokka,704,,,,
INN:Authority:INN_ID,INN:Line:485,485,Hov-Hasvalsætra-Gjøvik,704,,,,
INN:Authority:INN_ID,INN:Line:490,490,Dokka-Sandmoen,704,,,,
INN:Authority:INN_ID,INN:Line:491,491,Dokka-Snertingdal,704,,,,
INN:Authority:INN_ID,INN:Line:492,492,Dokka-Hugulia,704,,,,
INN:Authority:INN_ID,INN:Line:493,493,Dokka-Vest Torpa-Dokka,704,,,,
INN:Authority:INN_ID,INN:Line:494,494,Høljerast-Thomle-Dæhli-Dokka,704,,,,
INN:Authority:INN_ID,INN:Line:495,495,Dokka-Vest Torpa-Torpa skole,704,,,,
INN:Authority:INN_ID,INN:Line:496,496,Vinjar-Torpa skole,704,,,,
INN:Authority:INN_ID,INN:Line:497,497,Skartlia-Svingstad-Torpa skole,704,,,,
INN:Authority:INN_ID,INN:Line:5,B5,Skysstasjonen - Røyslimoen,704,,,,
INN:Authority:INN_ID,INN:Line:500,500,Lillehammer - Nordseter,704,,,,
INN:Authority:INN_ID,INN:Line:501,501,Lillehammer - Sjusjøen,704,,,,
INN:Authority:INN_ID,INN:Line:503,503,Sommerbuss til Eventyrparken,704,,,,
INN:Authority:INN_ID,INN:Line:504,504,Gausdal Arena - Svatsum øvre,704,,,,
INN:Authority:INN_ID,INN:Line:505,505,Lillehammer skysstasjon - Fors,704,,,,
INN:Authority:INN_ID,INN:Line:506,506,Lhmr-Øverbygda-Svingvoll,704,,,,
INN:Authority:INN_ID,INN:Line:507,507,Lillehammer skysstasjon - Fors,704,,,,
INN:Authority:INN_ID,INN:Line:511,511,Lillehammer - Svingvoll,704,,,,
INN:Authority:INN_ID,INN:Line:520,520,Lillehammer skysstasjon - Hesj,704,,,,
INN:Authority:INN_ID,INN:Line:521,521,Forset - Tretten,704,,,,
INN:Authority:INN_ID,INN:Line:522,522,Skjeggestadstuen - Forset,704,,,,
INN:Authority:INN_ID,INN:Line:523,523,Svingvoll Østringsvegen - Fors,704,,,,
INN:Authority:INN_ID,INN:Line:524,524,Forsetskolene - Lillehammer sk,704,,,,
INN:Authority:INN_ID,INN:Line:525,525,Gausdal Arena - Fjerdum,704,,,,
INN:Authority:INN_ID,INN:Line:531,531,Lillehammer skysstasjon - Lill,704,,,,
INN:Authority:INN_ID,INN:Line:533,533,Lillehammer vgs Nord Smestadvn,704,,,,
INN:Authority:INN_ID,INN:Line:534,534,Bleken - Lillehammer skysstasj,704,,,,
INN:Authority:INN_ID,INN:Line:535,535,Åretta skole,704,,,,
INN:Authority:INN_ID,INN:Line:536,536,Lillehammer skysstasjon - Ekro,704,,,,
INN:Authority:INN_ID,INN:Line:540,540,Øyer - Tretten,704,,,,
INN:Authority:INN_ID,INN:Line:541,541,Myrom - Lillehammer,704,,,,
INN:Authority:INN_ID,INN:Line:542,542,Øyer ungdomsskole Lundstad - T,704,,,,
INN:Authority:INN_ID,INN:Line:543,543,Øyer U.skole - Tretten,704,,,,
INN:Authority:INN_ID,INN:Line:544,544,Øyer ungdomsskole Lundstad - Ø,704,,,,
INN:Authority:INN_ID,INN:Line:545,545,Aurvoll skole - Segalstad Bru,704,,,,
INN:Authority:INN_ID,INN:Line:546,546,Øyer - Vestsida - Tretten,704,,,,
INN:Authority:INN_ID,INN:Line:6,B6,Strandtorget - Skurvbrua,704,,,,
INN:Authority:INN_ID,INN:Line:600,600,Moelv - Lillehammer,704,,,,
INN:Authority:INN_ID,INN:Line:601,601,Moelv-Kløvstadhøgda-Lillehmr,704,,,,
INN:Authority:INN_ID,INN:Line:602,602,Lillehammer-Åsmarka-Moelv,704,,,,
INN:Authority:INN_ID,INN:Line:603,603,Lillehammer-Lismarka-Brøttum,704,,,,
INN:Authority:INN_ID,INN:Line:604,604,Mesnali - Brøttum,704,,,,
INN:Authority:INN_ID,INN:Line:605,605,Gjøvik - Moelv - Brumunddal,704,,,,
INN:Authority:INN_ID,INN:Line:606,606,Næroset - Fløtlia - Moelv,704,,,,
INN:Authority:INN_ID,INN:Line:607,607,Moelv-Fløtlia-Næroset-Moelv,704,,,,
INN:Authority:INN_ID,INN:Line:61,B61,Søbakken - Hanstad - Mastmo,704,,,,
INN:Authority:INN_ID,INN:Line:610,610,Næroset - Fossen - Moelv,704,,,,
INN:Authority:INN_ID,INN:Line:611,611,Solheim - Gropen - Brumunddal,704,,,,
INN:Authority:INN_ID,INN:Line:612,612,Moelv - Hersoug - Brumunddal,704,,,,
INN:Authority:INN_ID,INN:Line:613,613,Brumunddal - Gaupen,704,,,,
INN:Authority:INN_ID,INN:Line:614,614,Brumunddal - Stavsjø,704,,,,
INN:Authority:INN_ID,INN:Line:615,615,Brumunddal-Rudshøgda-Moelv,704,,,,
INN:Authority:INN_ID,INN:Line:616,616,Brumunddal - Hamar - Stange,704,,,,
INN:Authority:INN_ID,INN:Line:618,618,Moelv-Gaupen-Stavsjø-Tingnes,704,,,,
INN:Authority:INN_ID,INN:Line:619,619,Br.dal-Stensengdalen-Gaupen,704,,,,
INN:Authority:INN_ID,INN:Line:62,B62,Elverum torv - Vestad,704,,,,
INN:Authority:INN_ID,INN:Line:620,620,Brumunddal - Nes - Helgøya,704,,,,
INN:Authority:INN_ID,INN:Line:621,621,Jølstad - Mengshol - Stavsjø,704,,,,
INN:Authority:INN_ID,INN:Line:622,622,Tangnesvegen - Gaupen skole,704,,,,
INN:Authority:INN_ID,INN:Line:623,623,Nes sk.-Myrgård-Kvernvollen,704,,,,
INN:Authority:INN_ID,INN:Line:624,624,Stavsjø-Solhaug-Kise-Hol,704,,,,
INN:Authority:INN_ID,INN:Line:625,625,Stavsjø - Helgøya,704,,,,
INN:Authority:INN_ID,INN:Line:626,626,Stavsjø-Grefsheimvegen-Tingnes,704,,,,
INN:Authority:INN_ID,INN:Line:627,627,Duengerhøgda - Nes ungdomsskoe,704,,,,
INN:Authority:INN_ID,INN:Line:628,628,Br.dal-Åshøgda-Byflaten-Br.dal,704,,,,
INN:Authority:INN_ID,INN:Line:629,629,Furnes u.sk - Solheim,704,,,,
INN:Authority:INN_ID,INN:Line:634,634,Brumunddal-Arneberg-Brumunddal,704,,,,
INN:Authority:INN_ID,INN:Line:635,635,Br.DaL- Nybygda - Br.Dal,704,,,,
INN:Authority:INN_ID,INN:Line:636,636,Brumunddal-Brumund-Brumunddal,704,,,,
INN:Authority:INN_ID,INN:Line:637,637,Hamar - Jessnes,704,,,,
INN:Authority:INN_ID,INN:Line:640,640,Furnes u-skole - Brumunddal,704,,,,
INN:Authority:INN_ID,INN:Line:641,641,Brumunddal-Jessnes-Furnes u.sk,704,,,,
INN:Authority:INN_ID,INN:Line:642,642,Stavsberg - Furnes u.skole,704,,,,
INN:Authority:INN_ID,INN:Line:643,643,Furnes u.sk- Kirkenær- Jessnes,704,,,,
INN:Authority:INN_ID,INN:Line:645,645,Brmunddal-Nybygda-Hamar,704,,,,
INN:Authority:INN_ID,INN:Line:646,646,Hamar-Furnesåsen-Brumunddal,704,,,,
INN:Authority:INN_ID,INN:Line:647,647,Tåsåsen - Putten - Kylstad - e,704,,,,
INN:Authority:INN_ID,INN:Line:649,649,Hamar - Resirkula,704,,,,
INN:Authority:INN_ID,INN:Line:650,650,Gåsbu - Veståsen - Hamar,704,,,,
INN:Authority:INN_ID,INN:Line:651,651,Skolerute Vang 1,704,,,,
INN:Authority:INN_ID,INN:Line:652,652,Trehørningen-Kapp-Ener,704,,,,
INN:Authority:INN_ID,INN:Line:654,654,Skolerute Vang 2B,704,,,,
INN:Authority:INN_ID,INN:Line:655,655,Ilseng - Hjellum - Ener,704,,,,
INN:Authority:INN_ID,INN:Line:656,656,Vangli - Greften - Lunden,704,,,,
INN:Authority:INN_ID,INN:Line:657,657,Hjellum - Hamar katedralskole,704,,,,
INN:Authority:INN_ID,INN:Line:658,658,Østås - Hamar katedralskole,704,,,,
INN:Authority:INN_ID,INN:Line:660,660,Hamar - Østås - Gåsbu - Hamar,704,,,,
INN:Authority:INN_ID,INN:Line:662,662,Hamar katedralskole - sentrum,704,,,,
INN:Authority:INN_ID,INN:Line:664,664,Steinerskolen - Vangsåsen,704,,,,
INN:Authority:INN_ID,INN:Line:670,670,Sand - Hamar,704,,,,
INN:Authority:INN_ID,INN:Line:671,671,Stange - Tangen - Espa,704,,,,
INN:Authority:INN_ID,INN:Line:672,672,Åsbygda-Ilseng-Stange-Romedal,704,,,,
INN:Authority:INN_ID,INN:Line:673,673,Stange - Vallset - Støa,704,,,,
INN:Authority:INN_ID,INN:Line:674,674,Stange - Vestbygda - Hamar,704,,,,
INN:Authority:INN_ID,INN:Line:675,675,Stange-Romedal-Ilseng-Hamar,704,,,,
INN:Authority:INN_ID,INN:Line:676,676,Åsbygda - Romedal,704,,,,
INN:Authority:INN_ID,INN:Line:677,677,Stange sk. - Solheim - Oustad,704,,,,
INN:Authority:INN_ID,INN:Line:678,678,Hamar - Stange,704,,,,
INN:Authority:INN_ID,INN:Line:679,679,Fredsvold-Herredsvang-Solvin,704,,,,
INN:Authority:INN_ID,INN:Line:680,680,Basterud-Stange krk-Arstad-Hob,704,,,,
INN:Authority:INN_ID,INN:Line:681,681,Stange - Åsvang - Vallset,704,,,,
INN:Authority:INN_ID,INN:Line:682,682,Nyhuset - Breidablikk - Stange,704,,,,
INN:Authority:INN_ID,INN:Line:683,683,Hamar - Ilseng - Romedal,704,,,,
INN:Authority:INN_ID,INN:Line:684,684,Vallset - Kolomoen,704,,,,
INN:Authority:INN_ID,INN:Line:685,685,Solvin sk.-Bryhnisvea-Romedal-,704,,,,
INN:Authority:INN_ID,INN:Line:686,686,Hedemarken friskole - Stange,704,,,,
INN:Authority:INN_ID,INN:Line:687,687,Vallset-Tangen-Stange-Steiners,704,,,,
INN:Authority:INN_ID,INN:Line:688,688,Ottestad-Birkelymoen-Hedemarke,704,,,,
INN:Authority:INN_ID,INN:Line:689,689,Steinerskolen-Ilseng-Ådalsbruk,704,,,,
INN:Authority:INN_ID,INN:Line:692,692,Hamar - Ådalsbruk - Løten,704,,,,
INN:Authority:INN_ID,INN:Line:693,693,Løten - Nordbygda - Løten,704,,,,
INN:Authority:INN_ID,INN:Line:694,694,Løten - Skogbygda,704,,,,
INN:Authority:INN_ID,INN:Line:696,696,Stange vgs. - Løten - Elverum,704,,,,
INN:Authority:INN_ID,INN:Line:697,697,Hamar - Løten,704,,,,
INN:Authority:INN_ID,INN:Line:7,B7,Nybu,704,,,,
INN:Authority:INN_ID,INN:Line:700,700,Kongsvinger-Skarnes-Sand,704,,,,
INN:Authority:INN_ID,INN:Line:702,702,Kongsvinger - Skarnes E16,704,,,,
INN:Authority:INN_ID,INN:Line:703,703,Sand - Bruvoll - Sand,704,,,,
INN:Authority:INN_ID,INN:Line:704,704,Sand - Mo -Skarnes/ Kongsv.,704,,,,
INN:Authority:INN_ID,INN:Line:706,706,Løkker -Sand - Mo,704,,,,
INN:Authority:INN_ID,INN:Line:707,707,Trautskogen-Sand-Mo,704,,,,
INN:Authority:INN_ID,INN:Line:708,708,Sand - Bunes -Skarnes,704,,,,
INN:Authority:INN_ID,INN:Line:710,710,Mo barne- og ungdomsskole-Sand,704,,,,
INN:Authority:INN_ID,INN:Line:715,715,Kongsvinger - Siva,704,,,,
INN:Authority:INN_ID,INN:Line:716,716,Galterud-Skarnes-Sand,704,,,,
INN:Authority:INN_ID,INN:Line:717,717,Kongsvinger - Fulu - Skarnes,704,,,,
INN:Authority:INN_ID,INN:Line:718,718,Åkroken - Disenå - Skarnes,704,,,,
INN:Authority:INN_ID,INN:Line:719,719,Disenå - Åkroken- Sæterlisjøen,704,,,,
INN:Authority:INN_ID,INN:Line:723,723,Ullern - Skarnes,704,,,,
INN:Authority:INN_ID,INN:Line:724,724,Skarnes-Odals verk-Fulusagen,704,,,,
INN:Authority:INN_ID,INN:Line:727,727,Spetalen - Sander - Skarnes,704,,,,
INN:Authority:INN_ID,INN:Line:728,728,Slåstad sentrsk. - Oppstad bru,704,,,,
INN:Authority:INN_ID,INN:Line:730,730,Kongsvinger-Skotterud-Finsrud,704,,,,
INN:Authority:INN_ID,INN:Line:731,731,Skotterud-Magnor-Eidskog,704,,,,
INN:Authority:INN_ID,INN:Line:732,732,Skotterud-Åbogen-Holsæter,704,,,,
INN:Authority:INN_ID,INN:Line:733,733,Skotterud-Matrand-Kongsvinger,704,,,,
INN:Authority:INN_ID,INN:Line:734,734,Skotterud-Smedtorpet,704,,,,
INN:Authority:INN_ID,INN:Line:735,735,Skotterud-Tobøl-Vestmarka,704,,,,
INN:Authority:INN_ID,INN:Line:736,736,Maridal-Enger-Magnor,704,,,,
INN:Authority:INN_ID,INN:Line:740,740,Kongsvinger - Svullrya,704,,,,
INN:Authority:INN_ID,INN:Line:741,741,Kongsvinger - Marikollen,704,,,,
INN:Authority:INN_ID,INN:Line:742,742,Kongsvinger-Masterud-Austmarka,704,,,,
INN:Authority:INN_ID,INN:Line:744,744,Austmarka - Skotterud - Kongsr,704,,,,
INN:Authority:INN_ID,INN:Line:745,745,Kongsvinger-Skotterud-Vestmara,704,,,,
INN:Authority:INN_ID,INN:Line:746,746,Helgesen-Brandval-Roverud-Kong,704,,,,
INN:Authority:INN_ID,INN:Line:748,748,Kongsvinger-Granli,704,,,,
INN:Authority:INN_ID,INN:Line:749,749,Sigernes - Kongsvinger,704,,,,
INN:Authority:INN_ID,INN:Line:750,750,Kongsvinger-Langeland-Edsberg,704,,,,
INN:Authority:INN_ID,INN:Line:752,752,Roverud-Hokåsen-Lundersæter,704,,,,
INN:Authority:INN_ID,INN:Line:753,753,Roverud skole - Kongsvinger,704,,,,
INN:Authority:INN_ID,INN:Line:756,756,Årbogen - Brandval skole,704,,,,
INN:Authority:INN_ID,INN:Line:757,757,Hokåsen - Brandval,704,,,,
INN:Authority:INN_ID,INN:Line:758,758,Austmarka-Holmby-Øyermoen,704,,,,
INN:Authority:INN_ID,INN:Line:761,761,Flisa-Kongsvinger Vestsiden),704,,,,
INN:Authority:INN_ID,INN:Line:763,763,Kongsv. montes. - Kongsvinger,704,,,,
INN:Authority:INN_ID,INN:Line:765,765,Finnskogen montes. - Øyermoen,704,,,,
INN:Authority:INN_ID,INN:Line:767,767,Kirkenær - Svullrya,704,,,,
INN:Authority:INN_ID,INN:Line:769,769,Kongsvinger - Flisa - Elverum,704,,,,
INN:Authority:INN_ID,INN:Line:770,770,Grue skole - Tjura - Bergsid.,704,,,,
